EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m),WebotsEnvironment,SwitchCombination,EKFPredictionEnabled,ClusterSizeAPFEnabled
1784381505.59772,5.8634748458862305,-200.0,200.0,0.2,6.283185305657172,0.65851050292412,0.9999999995975649,2.629604755081216e-10,6.2831853058400835,1784381505.4489796,None,None,None, None, 1784381505.441979,1.0517829355758357,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381505.7813458,6.047100782394409,-200.0,200.0,0.2,6.283185305657172,0.7282002307165356,0.9999999994914682,2.629604755081216e-10,6.2831853058400835,1784381505.4489796,None,None,None, None, 1784381505.441979,1.0517829355758357,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381505.8478963,6.113651275634766,-200.0,200.0,0.2,6.283185305709857,0.16603649449560498,1.0000000003867033,3.0021261412448805e-11,6.2831853058517595,1784381505.8378959,0.1589447164109169,1.0000000003979421,6.283185305811926, 1784381505.776344, 1784381505.8378959,1.0762899563745136,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381506.0190108,6.284765720367432,-200.0,200.0,0.2,6.283185305704155,0.19775104440035343,1.0000000003400915,3.0021261412448805e-11,6.283185305857764,1784381505.8378959,None,None,None, None, 1784381505.9774902,0.933475208982887,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381506.1172388,6.382993698120117,-200.0,200.0,0.2,6.283185305706175,0.25342518716742213,1.000000000257948,7.249594330239641e-11,6.283185305875585,1784381506.0837216,None,None,None, None, 1784381506.116243,1.0921796374588304,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381506.1667895,6.432544469833374,-200.0,200.0,0.2,6.283185306000357,0.32003151520424006,1.0000000001598095,2.6500098117724386e-09,6.2831853060930705,1784381506.1657915,None,None,None, None, 1784381506.116243,1.0921796374588304,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381506.1906016,6.456356525421143,-200.0,200.0,0.2,6.283185306175308,0.38925263191592957,1.000000000078182,2.6500098117724386e-09,6.283185306623072,1784381506.1657915,None,None,None, None, 1784381506.1916008,1.0624933242045331,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381506.4562614,6.722016334533691,-200.0,200.0,0.2,6.283185305977947,0.45887876538137534,1.0000000000082578,-6.861284245424498e-11,6.283185306610776,1784381506.5069158,None,None,None, None, 1784381506.4178555,1.0698979723055844,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381506.5979142,6.863669157028198,-200.0,200.0,0.2,6.283185305911077,0.5285600239359914,0.9999999999245262,2.7198783874666235e-10,6.283185306676845,1784381506.5879145,None,None,None, None, 1784381506.566121,1.066533896164253,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381506.698703,6.964457988739014,-200.0,200.0,0.2,6.283185305922683,0.598248627508667,0.9999999998361255,6.706612237890482e-10,6.283185306749464,1784381506.6961935,None,None,None, None, 1784381506.668047,1.0042834340889053,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381506.8005466,7.066301584243774,-200.0,200.0,0.2,6.283185305905831,0.6679382068968085,0.9999999997485325,4.2641748583194086e-10,6.283185306834747,1784381506.8035536,None,None,None, None, 1784381506.791036,0.9245156833045445,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381506.9002671,7.166022062301636,-200.0,200.0,0.2,6.283185306017308,0.2994594804122293,1.0000000000627247,1.0326160206032905e-09,6.283185306916528,1784381506.882751,0.29225050500967603,1.0000000000693545,6.283185306101815, 1784381506.840232, 1784381506.8782332,0.9964999623142662,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381507.0126219,7.278376817703247,-200.0,200.0,0.2,6.283185305934759,0.3430783434144847,1.0000000000120275,-2.419181549924206e-10,6.2831853068987265,1784381506.9563358,None,None,None, None, 1784381506.9563358,0.9977025686479616,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381507.1149406,7.380695581436157,-200.0,200.0,0.2,6.28318530588635,0.4050770419809358,0.9999999999348498,-2.2068703552941264e-10,6.283185306869905,1784381507.086935,None,None,None, None, 1784381507.0774236,0.9186422191988366,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381507.201817,7.467571973800659,-200.0,200.0,0.2,6.283185305954923,0.47337740763793956,0.9999999998465212,6.979556678636848e-10,6.283185306927318,1784381507.169193,None,None,None, None, 1784381507.1666825,0.9707533215338082,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381507.2989721,7.564727067947388,-200.0,200.0,0.2,6.2831853059619815,0.5428706265440181,0.9999999997614154,3.7433927746124355e-10,6.2831853069588455,1784381507.2534146,None,None,None, None, 1784381507.2514155,0.981834717393842,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381507.40145,7.667204856872559,-200.0,200.0,0.2,6.2831853059899485,0.6125340196928895,0.9999999996765929,5.683482473584348e-10,6.28318530702252,1784381507.3654487,None,None,None, None, 1784381507.4192412,0.9665502920924118,track,none,0.0,nan,nan,0.0,0.0,5.102965248586567,3.0262670581450704,5.061497297850445,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381507.5347517,7.800506591796875,-200.0,200.0,0.2,6.283185306026143,0.6822202469715772,0.9999999995936916,7.215717376367102e-10,6.28318530711507,1784381507.4937108,None,None,None, None, 1784381507.5757856,0.9807496025896993,track,none,0.0,nan,nan,0.0,0.0,5.102965248586567,3.0262670581450704,5.061497297850445,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381507.6444106,7.910165548324585,-200.0,200.0,0.2,6.283185305948177,0.7519095107328789,0.9999999995133089,-1.8605789325422532e-10,6.283185307091414,1784381507.6208503,None,None,None, None, 1784381507.7341058,0.900872997513088,track,none,0.0,nan,nan,0.0,0.0,5.0129021245491865,2.967088608440198,4.5879902419782566,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381507.9400115,8.205766439437866,-200.0,200.0,0.2,6.283185306007609,0.445220553775826,1.0000000000148626,-1.0295433798163486e-10,6.283185307063966,1784381507.887454,0.4367116609785107,1.0000000000281415,6.2831853061913785, 1784381507.829012, 1784381507.9244957,1.0249169360925536,track,none,0.0,nan,nan,0.0,0.0,5.105243575139083,2.987447840271444,4.559350037601141,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381508.0668197,8.332574605941772,-200.0,200.0,0.2,6.283185305995364,0.4913688424491324,0.9999999999607778,-6.721733123112281e-11,6.283185307058752,1784381508.0693345,None,None,None, None, 1784381508.0348134,0.931201768077449,track,none,0.0,nan,nan,0.0,0.0,5.105243575139083,2.987447840271444,4.559350037601141,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381508.1494727,8.41522765159607,-200.0,200.0,0.2,6.283185305987734,0.5544842252223601,0.9999999998860352,-6.721733123112281e-11,6.283185307045309,1784381508.1664944,None,None,None, None, 1784381508.1389503,0.9766025916992962,track,none,0.0,nan,nan,0.0,0.0,4.763073135238782,2.9800583345940796,4.539542711546972,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381508.2947187,8.560473680496216,-200.0,200.0,0.2,6.283185305992755,0.62303199468056,0.9999999998043364,2.4330554475769565e-11,6.283185307047673,1784381508.3557942,None,None,None, None, 1784381508.281666,1.01299305120274,track,none,0.0,nan,nan,0.0,0.0,4.8429796827596645,2.9759919397896266,4.528551515403737,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381508.4135602,8.679315090179443,-200.0,200.0,0.2,6.283185306001011,0.6925619639377503,0.9999999997218161,7.303795578977389e-11,6.283185307061499,1784381508.3557942,None,None,None, None, 1784381508.3953474,0.9664204493265351,track,none,0.0,nan,nan,0.0,0.0,4.8429796827596645,2.9759919397896266,4.528551515403737,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381508.519109,8.784863948822021,-200.0,200.0,0.2,6.283185306115259,0.7622303187894388,0.9999999996397066,1.0546537953580417e-09,6.283185307139339,1784381508.4296005,None,None,None, None, 1784381508.5311093,0.988589045185394,track,none,0.0,nan,nan,0.0,0.0,4.948493571844897,2.9971965317252263,4.502125353546777,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381508.6082795,8.874034404754639,-200.0,200.0,0.2,6.283185306110997,0.831917206427118,0.999999999565537,4.044036330899768e-10,1.0522249738187384e-11,1784381508.5551403,None,None,None, None, 1784381508.6524448,1.09735577964713,track,none,0.0,nan,nan,0.0,0.0,4.948493571844897,2.9971965317252263,4.502125353546777,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381508.7590904,9.024845361709595,-200.0,200.0,0.2,6.283185306090086,0.9016065579064276,0.9999999994910677,2.1433375260729077e-10,3.95354890537134e-11,1784381508.690505,None,None,None, None, 1784381508.7947454,0.9478960454412149,track,none,0.0,nan,nan,0.0,0.0,5.065667133747638,2.986610084318988,4.466539668022243,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381508.8865135,9.152268409729004,-200.0,200.0,0.2,6.283185306099514,0.5666602394419269,0.9999999999581716,-3.7117928698442984e-10,6.283185307173928,1784381508.8122637,0.5573052142201674,0.9999999999707262,6.2831853062783045, 1784381508.874999, 1784381508.8840008,0.9542908526524186,track,none,0.0,nan,nan,0.0,0.0,5.108234316292489,2.9670639999827157,4.397726046079386,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381509.0391235,9.30487847328186,-200.0,200.0,0.2,6.283185306148482,0.60968129638043,0.9999999999117057,5.437101955371562e-10,1.1605560956695626e-10,1784381509.036123,None,None,None, None, 1784381509.0060906,0.9365671212589108,track,none,0.0,nan,nan,0.0,0.0,4.70816213652472,2.958822840460967,4.378577188999205,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381509.135503,9.401257991790771,-200.0,200.0,0.2,6.283185306180603,0.6714044453810597,0.9999999998480628,5.437101955371562e-10,2.247976486743875e-10,1784381509.1470144,None,None,None, None, 1784381509.1325035,0.9896101740050673,track,none,0.0,nan,nan,0.0,0.0,4.70816213652472,2.958822840460967,4.378577188999205,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381509.2070837,9.472838640213013,-200.0,200.0,0.2,6.283185306213959,0.7396413755303174,0.9999999997798952,6.53836063257326e-10,2.9730240728362074e-10,1784381509.1470144,None,None,None, None, 1784381509.1325035,0.9896101740050673,track,none,0.0,nan,nan,0.0,0.0,4.8397741311534395,2.968194327237745,4.324725928075163,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381509.3762875,9.642042398452759,-200.0,200.0,0.2,6.283185306125371,0.8091250487870509,0.9999999997127998,-3.6057174559019476e-10,2.1571516495030128e-10,1784381509.3732862,None,None,None, None, 1784381509.3732862,1.0728153462669234,track,none,0.0,nan,nan,0.0,0.0,4.8397741311534395,2.968194327237745,4.324725928075163,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381509.4770417,9.742796659469604,-200.0,200.0,0.2,6.283185306109708,0.878787150418339,0.9999999996393609,-4.852978221208546e-11,2.10971080407832e-10,1784381509.4710424,None,None,None, None, 1784381509.4775474,0.9999830760601023,track,none,0.0,nan,nan,0.0,0.0,4.886001168509132,2.9203489600819754,4.268316541223295,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381509.6824377,9.948192596435547,-200.0,200.0,0.2,6.283185306150495,0.9484732057571504,0.9999999995648053,3.923878641965962e-10,2.7367861097024826e-10,1784381509.6308525,None,None,None, None, 1784381509.6438842,1.011824495961959,track,none,0.0,nan,nan,0.0,0.0,4.941057328817785,2.9121149437157663,4.2515268877580485,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381509.7909799,10.056734800338745,-200.0,-200.0,0.2,6.283185306183979,1.018162446678131,0.9999999994930887,4.711881561922446e-10,3.196865636277772e-10,1784381509.842524,None,None,None, None, 1784381509.8079882,0.9361887785543316,apf_waypoint,crossing_from_port,0.0,1.649712785054647,8.018397358441312,17.924012975243087,-2.5893167607406578,4.9747141231208305,2.8939518233238695,4.197119488929237,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381509.9787922,10.244547128677368,-200.0,-159.30825208667386,0.2,-0.001081850213609209,0.7439681967228571,1.0000088145861596,-0.07653149286588996,6.267325405563094,1784381509.9357285,0.7365421617923227,0.9999999986585079,6.282922966581543, 1784381509.875558, 1784381509.9966595,0.9230157468549881,apf_return,crossing_from_port,0.0,4.3606830966947685,0.7429250870002275,18.941358792333972,-2.896622888041514,5.029559822860096,2.87017171580181,4.14674631050945,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381510.1052763,10.371031284332275,-200.0,-157.18056282772827,0.2,-0.013054716176962418,0.7563730818408133,1.0001052811467268,-0.23117649489287206,6.2451377082881505,1784381510.133821,None,None,None, None, 1784381510.0782537,0.9612778375636628,apf_return,crossing_from_port,0.0,1.1401782122195532,27.52946918927459,20.568982025520373,-2.362769489750923,5.029559822860096,2.87017171580181,4.14674631050945,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381510.2699885,10.535743474960327,-200.0,-157.3612097459274,0.2,6.256879414179806,0.7775517288349894,0.999889641063402,-0.15791531099084438,6.214777922892603,1784381510.2239594,None,None,None, None, 1784381510.2847464,0.91997027758006,apf_return,crossing_from_port,0.0,1.1826815965545263,19.561226271702363,19.065799792936982,-2.4351830597481356,4.658655040001678,2.8752702659241143,4.108682027941032,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381510.3443205,10.6100754737854,-200.0,-155.2852125384264,0.2,6.2346647067290295,0.8056534139296969,0.9992243883195453,-0.2308105323354912,6.194164855546199,1784381510.3132668,None,None,None, None, 1784381510.3698678,0.9304381917324263,apf_return,crossing_from_port,0.0,0.47509547736278973,14.633971341340379,17.834935768272373,-1.6744892944598466,4.696414069668086,2.8004491741034214,4.0776501561756895,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381510.5393946,10.805149555206299,-200.0,-158.42233575012875,0.2,6.218777956426119,0.8386172434329311,0.9976078547904521,-0.14075517926748546,6.164610759389722,1784381510.5232348,None,None,None, None, 1784381510.4936883,1.0866626096473153,apf_return,crossing_from_port,0.0,1.204573767163594,13.359329570768915,18.79151448854086,-1.6910205168765882,4.696414069668086,2.8004491741034214,4.0776501561756895,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381510.663947,10.929702043533325,200.0,200.0,0.2,6.21037948157408,0.8744305975283524,0.9953541266311987,-0.08775633603951881,6.152525742374003,1784381510.660946,None,None,None, None, 1784381510.7470493,0.9297128590348913,apf_colreg,crossing_from_port,1.0,0.6891760330571105,11.845656785100967,25.89734845106606,-7.269200022190985,4.688820799444116,2.812118862531437,4.039724928943852,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381510.8647013,11.13045620918274,200.0,200.0,0.2,6.192425850589699,0.9097047420281628,0.9923902040500321,-0.0738202656701226,6.14381332956081,1784381510.9130788,None,None,None, None, 1784381510.8361826,0.9249398270818544,apf_colreg,crossing_from_port,1.0,0.8996755658122171,11.841998018150123,22.98987855935325,-6.960387576717327,4.68687101435466,2.8498249470601644,4.01232643713778,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381511.0597858,11.325540781021118,200.0,200.0,0.2,6.188670409854484,0.8546461122929483,0.9969607465491926,0.1980983029382693,6.195871906204526,1784381511.0417595,0.8518502497772762,0.9972203204019819,6.163316445121437, 1784381510.875731, 1784381511.072307,0.9570687357908899,apf_colreg,crossing_from_port,1.0,0.2478663771434882,15.938635732996314,25.698984590236172,-6.940508872931077,4.772701149882371,2.6503153886288056,3.9834601701874597,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381511.18294,11.448694944381714,200.0,200.0,0.2,6.1869103164704695,0.8806088769279101,0.9942507505613231,0.08933036234545816,6.206603785823317,1784381511.1618965,None,None,None, None, 1784381511.1864624,1.0065964408335786,apf_colreg,crossing_from_port,1.0,0.05421080637157143,14.862183517817014,26.62552209890534,-6.26844284384123,4.772701149882371,2.6503153886288056,3.9834601701874597,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381511.381153,11.646908044815063,200.0,200.0,0.2,6.180334065458418,0.9098391359597894,0.9911399620151721,0.029036993908411936,6.21022335100269,1784381511.4006963,None,None,None, None, 1784381511.3996918,1.0619634953848174,apf_colreg,crossing_from_port,1.0,1.1069592744358776,13.70265661780459,23.76812860646635,-6.873576293917997,4.749624899369803,2.5699856212319694,3.957290200939526,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381511.5221596,11.787914514541626,200.0,200.0,0.2,6.179865026767072,0.9411768222292599,0.9875146714650541,0.10253437918560764,6.230941397149422,1784381511.4886096,None,None,None, None, 1784381511.4906082,0.9986449239588739,apf_colreg,crossing_from_port,1.0,0.9979358368509893,13.470312605522931,24.851540955822284,-6.94335563459578,4.749624899369803,2.5699856212319694,3.957290200939526,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381511.6372297,11.902984619140625,200.0,200.0,0.2,6.178672791405567,0.9738519538413262,0.9837723648105018,0.07697643935103221,6.2373283451598365,1784381511.6767652,None,None,None, None, 1784381511.592137,1.0402309173112583,apf_colreg,crossing_from_port,1.0,1.8659045099489833,12.28044521004047,27.07766266334207,-5.559734521622807,4.858849262143465,2.411016201719783,3.9307409983328876,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381511.7529066,12.018661499023438,200.0,200.0,0.2,6.17500158631332,1.0073211135061673,0.9798926717975766,0.053501103347170495,6.242955745620692,1784381511.7769413,None,None,None, None, 1784381511.6947992,0.9453734115171837,apf_colreg,crossing_from_port,1.0,2.3966279210752846,11.506655014948716,27.118718654875707,-5.425196904883328,4.858849262143465,2.411016201719783,3.9307409983328876,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381511.8691716,12.134926557540894,200.0,200.0,0.2,6.179591722191135,1.041238605522977,0.9757988007235957,0.1338069793478095,6.267693982402385,1784381511.8616452,None,None,None, None, 1784381511.814985,0.9700031822392854,apf_colreg,crossing_from_port,1.0,2.352357547731723,11.59867951774199,27.29115363275526,-5.187589828262782,4.858849262143465,2.411016201719783,3.9307409983328876,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381511.9568167,12.222571611404419,200.0,200.0,0.2,6.200733720191198,0.9155612894423746,0.9919402972199755,0.060838816181684546,6.279861745638722,1784381511.9693317,0.9104975623474891,0.9925742747189985,6.2526631690305905, 1784381511.87618, 1784381512.0089095,1.0303363102076954,apf_colreg,crossing_from_port,1.0,3.9113501926925096,4.1663621091687215,25.73604916522445,-7.194171068671478,4.788292976381148,2.315928571469397,3.8984454823471024,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381512.1403992,12.406154155731201,200.0,200.0,0.2,6.220889363049449,0.9324818380445897,0.9903608908164666,0.3350458794470559,0.040741843303547576,1784381512.1008523,None,None,None, None, 1784381512.119879,0.9376686226092636,apf_colreg,crossing_from_port,1.0,3.6399592999504944,6.121109500864475,27.005433145480744,-6.413567477462676,4.788292976381148,2.315928571469397,3.8984454823471024,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784381512.2367148,12.502469778060913,200.0,200.0,0.2,6.227095798103926,0.9551796534064058,0.9889355875208885,0.06462401953304835,0.0486817631305052,1784381512.2237155,None,None,None, None, 1784381512.2227156,0.9200414146680963,apf_colreg,crossing_from_port,1.0,3.4144995855736804,6.9701068338202985,27.328405503766813,-5.4827584115168975,4.7906216680009885,2.2711864679773273,3.86959843662969,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
