epoch [s],elapsed [s],x [m],y [m],z [m],roll [deg],pitch [deg],yaw [deg],broadcast
1784374585.888131,0.4227030277252197,-5.088018087056087e-05,1.0000000005490908,0.027831090898892154,0.0,0.0,359.99999991806874,False
1784374586.0328162,0.5673882961273193,-5.0539201546723015e-05,1.0000000005754444,0.027764642600421177,0.0,0.0,359.9999999180403,False
1784374586.1625528,0.6971249580383301,-5.010635419532548e-05,1.0000000006055645,0.02777089625501247,0.0,0.0,359.99999991807425,False
1784374586.2628613,0.7974333763122559,-5.0341043392708736e-05,1.0000000005892118,0.027819279329736397,0.0,0.0,359.9999999180761,False
1784374586.373975,0.9085471630096436,-5.074481748010039e-05,1.0000000005605771,0.027843298122917148,0.0,0.0,359.9999999180789,False
1784374586.455117,0.9896891117095947,-5.08823875671514e-05,1.000000000549008,0.027820344188817292,0.0,0.0,359.9999999180805,False
1784374586.5440578,1.078629970550537,-5.057323746571388e-05,1.0000000005692495,0.027778368194046815,0.0,0.0,359.999999918069,False
1784374586.675858,1.2104301452636719,-5.013461367514913e-05,1.0000000006019854,0.027757670273890193,0.0,0.0,359.9999999180841,False
1784374586.7636127,1.298184871673584,-5.0150735809262254e-05,1.0000000006040002,0.02777854900819726,0.0,0.0,359.9999999180862,False
1784374586.8435142,1.3780863285064697,-5.0534104244798084e-05,1.0000000005795076,0.02782389596562791,0.0,0.0,359.9999999181244,False
1784374586.9230363,1.4576084613800049,-5.084913489150972e-05,1.0000000005551295,0.027843321559529018,0.0,0.0,359.999999918089,False
1784374587.0383215,1.5728936195373535,-5.084720627402042e-05,1.000000000549609,0.027825835407970862,0.0,0.0,359.9999999180912,False
1784374587.1383023,1.6728744506835938,-5.0530502328913626e-05,1.0000000005684684,0.027788085198559066,0.0,0.0,359.99999991801064,False
1784374587.2446048,1.779176950454712,-5.0342306151250015e-05,1.0000000005819487,0.02777087494828472,0.0,0.0,359.99999991809347,False
1784374587.3672407,1.9018127918243408,-5.01965006089449e-05,1.0000000006032579,0.027773172288206385,0.0,0.0,359.99999991809716,False
1784374587.5005667,2.0351388454437256,4.8,4.67,0.12,0.0,0.0,269.9997895408503,False
1784374587.6084523,2.143024444580078,-5.0899177433615694e-05,1.0000000005511114,0.027843299996217614,0.0,0.0,359.99999991810074,False
