EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m),WebotsEnvironment,SwitchCombination,EKFPredictionEnabled,ClusterSizeAPFEnabled
1784374590.4423852,4.976957321166992,-200.0,200.0,0.2,6.28318530577052,0.4372180188300249,0.9999999999709325,4.726977753999489e-11,6.283185305816322,1784374590.4208422,None,None,None, None, 1784374590.426842,0.9901609464067795,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374590.5168233,5.051395416259766,-200.0,200.0,0.2,6.283185305753265,0.5069075377958503,0.9999999998727352,-9.52238662653362e-11,6.2831853058079465,1784374590.5088012,None,None,None, None, 1784374590.502288,0.9647860252544892,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374590.6176264,5.152198553085327,-200.0,200.0,0.2,6.28318530574091,0.5765972387506405,0.9999999997733353,-1.1694576621895057e-10,6.283185305799649,1784374590.579753,None,None,None, None, 1784374590.5807528,1.088762544159817,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374590.7170157,5.251587867736816,-200.0,200.0,0.2,6.283185305767661,0.21891109664369612,1.0000000002827023,9.441519332377085e-11,6.283185305811615,1784374590.7064857,0.21138881921581495,1.0000000002934324,6.283185305783632, 1784374590.620166, 1784374590.713006,1.0803528888308298,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374590.8183687,5.352940797805786,-200.0,200.0,0.2,6.283185305779672,0.26397382667711455,1.0000000002190772,1.4744642820834792e-10,6.283185305825157,1784374590.798329,None,None,None, None, 1784374590.8043423,1.0206535363777047,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374590.9168832,5.451455354690552,-200.0,200.0,0.2,6.283185305784338,0.3266197120983101,1.0000000001313782,1.1270955987403022e-10,6.283185305833771,1784374590.8747559,None,None,None, None, 1784374590.8898814,1.0182125095975303,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374591.0178924,5.552464485168457,-200.0,200.0,0.2,6.28318530577235,0.39506535394398845,1.0000000000358795,-3.3115060639998e-11,6.2831853058296145,1784374591.0002847,None,None,None, None, 1784374591.0118563,0.9913038215527454,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374591.1167922,5.651364326477051,-200.0,200.0,0.2,6.283185305758265,0.4645802450693377,0.9999999999380557,-9.972012774280205e-11,6.283185305822954,1784374591.0670753,None,None,None, None, 1784374591.0807552,1.0347771356808477,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374591.219175,5.753747224807739,-200.0,200.0,0.2,6.283185305757167,0.5342465662400636,0.9999999998390374,-3.454144579214214e-11,6.2831853058183835,1784374591.1993997,None,None,None, None, 1784374591.2044013,1.0793958762530622,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374591.3184323,5.853004455566406,-200.0,200.0,0.2,6.283185305770504,0.6039331832497485,0.9999999997399138,9.183591102069114e-11,6.283185305825347,1784374591.2752252,None,None,None, None, 1784374591.2853699,0.9702449338498103,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374591.4171917,5.951763868331909,-200.0,200.0,0.2,6.2831853057837135,0.6736224987811639,0.9999999996417158,1.3989413358072765e-10,6.283185305842334,1784374591.396654,None,None,None, None, 1784374591.4200234,1.0234466229735113,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374591.5176492,6.052221298217773,-200.0,200.0,0.2,6.2831853057836495,0.7433121727202237,0.9999999995444379,6.823266022429944e-11,6.283185305847214,1784374591.4681695,None,None,None, None, 1784374591.4944253,0.9230548749425682,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374591.6168945,6.151466608047485,-200.0,200.0,0.2,6.283185305776418,0.8130018942548403,0.9999999994471555,5.068996890978906e-13,6.28318530584725,1784374591.5398655,None,None,None, None, 1784374591.562901,1.019856599652504,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374591.7206485,6.255220651626587,-200.0,200.0,0.2,6.283185305783179,0.4082051748958358,1.0000000000040175,-6.618131309339446e-11,6.283185305835816,1784374591.7126353,0.4018011481595376,1.000000000012853,6.283185305815217, 1784374591.62993, 1784374591.7236626,0.9416928378218963,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374591.8176858,6.352257966995239,-200.0,200.0,0.2,6.28318530578287,0.4517679575132578,0.999999999943186,-1.1017657336040205e-11,6.2831853058350795,1784374591.7794964,None,None,None, None, 1784374591.7861388,0.918743862914773,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374591.9175272,6.452099323272705,-200.0,200.0,0.2,6.283185305794832,0.5137409957062775,0.9999999998566272,1.1086975327444967e-10,6.283185305847834,1784374591.8945377,None,None,None, None, 1784374591.899528,0.9756513345275396,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374592.0170121,6.551584243774414,-200.0,200.0,0.2,6.283185305802213,0.5820354938694403,0.9999999997620561,1.1000366473024105e-10,6.283185305858718,1784374591.9934864,None,None,None, None, 1784374591.9934864,0.9774457534140006,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374592.1188834,6.653455495834351,-200.0,200.0,0.2,6.283185305799105,0.6515278319483219,0.9999999996663392,3.761895952681611e-11,6.28318530586138,1784374592.064249,None,None,None, None, 1784374592.064249,1.0219234541793132,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374592.217195,6.751767158508301,-200.0,200.0,0.2,6.2831853057863,0.7211911059695699,0.9999999995701704,-6.474271037494367e-11,6.2831853058528395,1784374592.1961646,None,None,None, None, 1784374592.1961646,1.0459965542233036,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374592.319367,6.853939056396484,-200.0,200.0,0.2,6.2831853057794245,0.7908773173896533,0.9999999994730775,-6.060337486947389e-11,6.2831853058487335,1784374592.2639122,None,None,None, None, 1784374592.2639122,0.9026004236410545,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374592.417032,6.951604127883911,-200.0,200.0,0.2,6.283185305787483,0.8605665790443292,0.9999999993755012,4.722172681551502e-11,6.28318530585535,1784374592.4040425,None,None,None, None, 1784374592.3945,1.0492263539492794,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374592.5205069,7.055078983306885,-200.0,200.0,0.2,6.2831853057971525,0.9302562458285669,0.9999999992784859,9.167113371879102e-11,6.2831853058616165,1784374592.472397,None,None,None, None, 1784374592.472397,0.9503746800500378,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374592.6178885,7.15246057510376,-200.0,200.0,0.2,6.283185305797404,0.9999459664130582,0.9999999991821444,4.267412752468962e-11,6.283185305867505,1784374592.610381,None,None,None, None, 1784374592.6008785,0.9115917187872997,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374592.7173786,7.251950740814209,-200.0,200.0,0.2,6.283185305806408,0.5937561425183737,0.9999999997426015,-2.630913481216124e-11,6.2831853058655955,1784374592.6829586,0.5874701650712651,0.999999999751277,6.283185305836796, 1784374592.631922, 1784374592.6754198,0.9078723391120282,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374592.8174398,7.3520119190216064,-200.0,200.0,0.2,6.2831853058004,0.637280755768403,0.9999999996828344,-5.530533987069064e-11,6.283185305861432,1784374592.7582524,None,None,None, None, 1784374592.8144395,0.9422259801613513,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374592.9179208,7.452492952346802,-200.0,200.0,0.2,6.283185305799245,0.6992363066443918,0.9999999995973861,-2.8050548973537626e-11,6.283185305857755,1784374592.8893292,None,None,None, None, 1784374592.8832712,0.9808649835259516,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374593.017233,7.551805019378662,-200.0,200.0,0.2,6.283185305817251,0.7675268014678545,0.9999999995031219,1.493024147415361e-10,6.283185305876612,1784374593.015629,None,None,None, None, 1784374593.0136178,1.0287037013358658,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374593.117441,7.652013063430786,-200.0,200.0,0.2,6.283185305824315,0.8370185383201811,0.9999999994084509,1.1426647031005018e-10,6.28318530588544,1784374593.0928926,None,None,None, None, 1784374593.0949028,1.0729405266152119,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374593.2169123,7.751484394073486,-200.0,200.0,0.2,6.283185305820837,0.9066817310228981,0.9999999993140383,4.151686245765321e-11,6.2831853058884715,1784374593.165899,None,None,None, None, 1784374593.1649094,1.0091380879016099,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374593.3169174,7.851489543914795,-200.0,200.0,0.2,6.2831853058056915,0.9763679316175282,0.9999999992193521,-7.929118773119112e-11,6.283185305883292,1784374593.3204226,None,None,None, None, 1784374593.3089292,1.0569342756316562,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374593.4197342,7.954306364059448,-200.0,200.0,0.2,6.28318530580208,1.0460571918341706,0.9999999991236064,-3.448673814061654e-11,6.283185305880611,1784374593.3981464,None,None,None, None, 1784374593.3881452,0.936405330500912,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374593.5172422,8.051814317703247,-200.0,200.0,0.2,6.283185305803349,1.1157468584274373,0.9999999990276084,-4.0809488398024314e-12,6.28318530588031,1784374593.4718528,None,None,None, None, 1784374593.4643378,0.9474464264911687,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374593.6231394,8.157711505889893,-200.0,200.0,0.2,6.283185305810162,1.1854365789865686,0.9999999989316988,5.028325169089857e-11,6.283185305884207,1784374593.5493546,None,None,None, None, 1784374593.6356528,0.919080438587836,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374593.717458,8.25203013420105,-200.0,200.0,0.2,6.283185305827651,0.7841450217602091,0.9999999994953687,9.089611630251004e-11,6.2831853058989875,1784374593.711963,0.7779247188453172,0.9999999995040736,6.283185305844484, 1784374593.640651, 1784374593.694416,0.9391694508628906,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374593.8169637,8.35153579711914,-200.0,200.0,0.2,6.283185305823824,0.8281310720844064,0.9999999994359023,3.3453179362076605e-12,6.283185305899195,1784374593.7741354,None,None,None, None, 1784374593.8194144,0.9341613147467649,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374593.9173675,8.451939582824707,-200.0,200.0,0.2,6.28318530581661,0.8902968154052401,0.9999999993516203,-4.60105590551085e-11,6.283185305895867,1784374593.9204335,None,None,None, None, 1784374593.8927348,1.0147043327759389,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374594.017163,8.551735162734985,-200.0,200.0,0.2,6.283185305814187,0.9586351771837818,0.9999999992584767,-2.7792399694868544e-11,6.283185305891988,1784374593.9860559,None,None,None, None, 1784374594.01767,1.0534861554314787,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374594.1199074,8.654479503631592,-200.0,200.0,0.2,6.283185305818162,1.0281340896915703,0.999999999163583,2.2382651166191464e-11,6.283185305893715,1784374594.0632179,None,None,None, None, 1784374594.1053183,0.9033186839814286,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374594.2176049,8.752177000045776,-200.0,200.0,0.2,6.283185305825156,1.097798252639669,0.9999999990687405,6.449635858008818e-11,6.283185305902092,1784374594.1930933,None,None,None, None, 1784374594.1746671,0.9108730156482397,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374594.3183827,8.852954864501953,-200.0,200.0,0.2,6.283185305827144,1.1674845823919389,0.9999999989743552,4.4704129128533996e-11,6.283185305905046,1784374594.2591786,None,None,None, None, 1784374594.3121252,0.9258061320937128,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374594.416616,8.951188087463379,-200.0,200.0,0.2,6.283185305820757,1.2371738597655537,0.9999999988801045,-2.408730838281999e-11,6.2831853059017595,1784374594.3956037,None,None,None, None, 1784374594.3835213,0.9273900248903659,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374594.5189106,9.0534827709198,-200.0,200.0,0.2,6.283185305812744,1.3068635286372676,0.9999999987854081,-6.32269970856149e-11,6.283185305897596,1784374594.5249107,None,None,None, None, 1784374594.501104,0.9721954458123634,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374594.6177177,9.152289867401123,-200.0,200.0,0.2,6.283185305818112,1.3765532494989656,0.9999999986901532,2.5761746131985068e-11,6.283185305901274,1784374594.6042035,None,None,None, None, 1784374594.5668855,0.9977843793146949,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374594.7170782,9.251650333404541,-200.0,200.0,0.2,6.283185305832846,0.9746132160967231,0.9999999992514135,4.864607039977075e-11,6.283185305904596,1784374594.6725137,0.9683843502378299,0.9999999992600792,6.283185305850216, 1784374594.641857, 1784374594.6955438,0.9141460281085335,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374594.8170712,9.351643323898315,-200.0,200.0,0.2,6.28318530583708,1.0185384153212587,0.9999999991922576,6.59930628038949e-11,6.28318530591376,1784374594.8113644,None,None,None, None, 1784374594.76089,1.0672142491149772,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374594.9180827,9.452654838562012,-200.0,200.0,0.2,6.283185305833585,1.0806765915957384,0.9999999991088366,2.5101681165853014e-12,6.2831853059139355,1784374594.8814514,None,None,None, None, 1784374594.892475,0.9825976945222386,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374595.0173366,9.551908731460571,-200.0,200.0,0.2,6.283185305827414,1.1490087068769816,0.9999999990168615,-3.719281431525188e-11,6.283185305910878,1784374594.9636452,None,None,None, None, 1784374594.9681613,1.003445468914344,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374595.1176727,9.652244806289673,-200.0,200.0,0.2,6.283185305826266,1.218506684600354,0.9999999989228883,-1.4441908503438317e-11,6.283185305908683,1784374595.115674,None,None,None, None, 1784374595.103615,1.066041424137755,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374595.2184706,9.753042697906494,-200.0,200.0,0.2,6.2831853058295675,1.288170721189292,0.9999999988286105,2.170156296435928e-11,6.283185305910147,1784374595.1831336,None,None,None, None, 1784374595.1628063,0.915742279850108,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374595.317012,9.851584196090698,-200.0,200.0,0.2,6.283185305838267,1.3578570341214795,0.9999999987345326,8.202169398782583e-11,6.283185305921004,1784374595.3154998,None,None,None, None, 1784374595.3034728,1.0472619691772203,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374595.417594,9.952166080474854,-200.0,200.0,0.2,6.283185305840406,1.427546309260769,0.999999998641057,5.460031937121624e-11,6.283185305924446,1784374595.3785427,None,None,None, None, 1784374595.3785427,0.9411781732798594,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374595.5170615,10.051633596420288,-200.0,200.0,0.2,6.283185305835628,1.4972359778357645,0.99999999854773,-1.0856588497305883e-12,6.2831853059243645,1784374595.4536102,None,None,None, None, 1784374595.4465876,1.0619503044382415,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374595.6174412,10.152013301849365,-200.0,200.0,0.2,6.283185305826617,1.5669256986580598,0.99999999845407,-5.800605953023791e-11,6.2831853059163425,1784374595.5919037,None,None,None, None, 1784374595.5969036,1.0572622808781507,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374595.7188468,10.253418922424316,-200.0,200.0,0.2,6.283185305838078,1.1650650304765773,0.9999999989991196,-2.197863670794706e-11,6.283185305914789,1784374595.6625674,1.1588372130639824,0.9999999990075634,6.283185305862217, 1784374595.649552, 1784374595.681643,0.9722345805779022,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374595.8203297,10.354901790618896,-200.0,200.0,0.2,6.283185305843593,1.2089976814611614,0.9999999989401835,4.570256286272819e-11,6.283185305920896,1784374595.7961917,None,None,None, None, 1784374595.8223076,0.9016110577903999,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374595.917879,10.452451229095459,-200.0,200.0,0.2,6.283185305849217,1.2711392360422265,0.9999999988571628,6.638299253650177e-11,6.283185305925527,1784374595.865959,None,None,None, None, 1784374595.8938174,1.069380521953628,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374596.0167866,10.551358699798584,-200.0,200.0,0.2,6.283185305846448,1.3394721173322304,0.9999999987662548,6.53215903640525e-12,6.283185305926453,1784374596.0075855,None,None,None, None, 1784374595.9582655,1.0983792162659438,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374596.117221,10.651793241500854,-200.0,200.0,0.2,6.28318530584139,1.4089702097144552,0.9999999986736042,-2.6190025846228834e-11,6.2831853059247385,1784374596.0730355,None,None,None, None, 1784374596.0952108,0.9325826426592806,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374596.2172751,10.751847267150879,-200.0,200.0,0.2,6.28318530583828,1.478634261802949,0.99999999858038,-2.7899360243892256e-11,6.28318530592084,1784374596.2127538,None,None,None, None, 1784374596.1797092,1.0810581744778158,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374596.3172362,10.851808309555054,-200.0,200.0,0.2,6.283185305840157,1.548320576798344,0.9999999984869092,5.442808752034125e-12,6.28318530592119,1784374596.276982,None,None,None, None, 1784374596.3182425,0.9289219747641756,track,none,0.0,nan,nan,0.0,0.0,4.870024720596574,-2.4911842529259443,5.019993980800007,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374596.4178474,10.952419519424438,-200.0,200.0,0.2,6.28318530584433,1.6180098522117035,0.9999999983935653,3.3163640013329026e-11,6.283185305923872,1784374596.3578234,None,None,None, None, 1784374596.390266,0.9375579837980548,track,none,0.0,nan,nan,0.0,0.0,5.034937893209591,-2.5714904250319455,4.910691768020973,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374596.5176542,11.052226305007935,-200.0,200.0,0.2,6.283185305852023,1.6876995208230956,0.9999999983005118,7.93747129418739e-11,6.283185305934925,1784374596.4970758,None,None,None, None, 1784374596.4619863,1.0757202852209968,track,none,0.0,nan,nan,0.0,0.0,5.073544513550805,-2.5770647354336234,4.88169387292888,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374596.6168234,11.151395559310913,-200.0,200.0,0.2,6.283185305849707,1.7573892416502241,0.9999999982079942,1.7803506205469345e-11,6.283185305936298,1784374596.5742104,None,None,None, None, 1784374596.6118164,0.9305694996051866,track,none,0.0,nan,nan,0.0,0.0,5.126343226211967,-2.556959563302312,4.854986084699869,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374596.7170105,11.251582622528076,-200.0,200.0,0.2,6.283185305855202,1.35237267430093,0.9999999987434902,-3.611194282779019e-11,6.2831853059311955,1784374596.715505,1.346103176587488,0.9999999987517866,6.283185305879646, 1784374596.65087, 1784374596.696479,0.9277401407055013,track,none,0.0,nan,nan,0.0,0.0,5.175647260799785,-2.533469614210438,4.823679232153835,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784374596.8167024,11.351274490356445,-200.0,200.0,0.2,6.283185305851838,1.3960082115482664,0.9999999986857,-3.611194282779019e-11,6.283185305923973,1784374596.715505,None,None,None, None, 1784374596.8097024,1.0589719570585447,track,none,0.0,nan,nan,0.0,0.0,4.721384313675672,-2.543695787452678,4.796881728455455,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
