EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m),WebotsEnvironment,SwitchCombination,EKFPredictionEnabled,ClusterSizeAPFEnabled
1784332753.5735445,72.79240822792053,-200.0,111.91361358830352,0.2,0.9063497588109183,7.272797357063187,-0.13931493154213115,-0.0524432273517562,1.3899433934485739,1784332753.5745509,None,None,None, None, 1784332753.551181,1.06067544657294,apf_waypoint,none,0.0,nan,nan,20.68060466274194,-7.992249701196467,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332753.671696,72.89055967330933,-200.0,102.34138025655628,0.2,0.8977807323263716,7.309535501469605,-0.09273694652566,-0.0496760733556883,1.3822900307990793,1784332753.6481624,None,None,None, None, 1784332753.6356328,1.088772400118341,apf_waypoint,none,0.0,nan,nan,20.406085782037977,-8.106064553684732,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332753.7729151,72.99177885055542,-200.0,90.97798948017294,0.2,0.8862807558241402,7.345994613072726,-0.047045158367438944,-0.09787010683528947,1.3724854822422112,1784332753.7483416,None,None,None, None, 1784332753.720795,1.0910347988378792,apf_waypoint,none,0.0,nan,nan,20.16450539233703,-8.160827026733536,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332753.8720725,73.09093618392944,-200.0,147.33629860427243,0.2,0.8959306027299783,7.143943205707972,-0.32063876547580783,-0.027522735277307957,1.3692316894813932,1784332753.8665636,7.140795215104662,-0.32483896919696514,0.9214082549771289, 1784332753.86405, 1784332753.8214839,1.0150625164775386,apf_waypoint,none,0.0,nan,nan,22.08609193954142,-6.639952164742802,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332753.9718807,73.19074440002441,-200.0,145.2978240163159,0.2,0.892533148310783,7.166087635899595,-0.2929298065951613,-0.04462292182432838,1.3657164368693595,1784332753.9453404,None,None,None, None, 1784332753.9703755,1.0600436880906063,apf_waypoint,none,0.0,nan,nan,21.908566998277262,-6.738102489449324,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332754.0745811,73.29344487190247,-200.0,141.2093239189856,0.2,0.8895677320857478,7.198882633144365,-0.25218392073871243,-0.03489312169511732,1.361766395837927,1784332754.0585444,None,None,None, None, 1784332754.0745811,1.0025672282186646,apf_waypoint,none,0.0,nan,nan,21.634537894141477,-6.928947014431665,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332754.1722746,73.3911383152008,-200.0,135.59075907711193,0.2,0.8860995857817575,7.236349204888445,-0.20586866624929456,-0.04188282142657505,1.3585771712633512,1784332754.1346908,None,None,None, None, 1784332754.1537623,1.0297196471268744,apf_waypoint,none,0.0,nan,nan,21.324387218022324,-7.146245619510331,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332754.2739732,73.49283695220947,-200.0,128.24435206592452,0.2,0.8829855105133187,7.275046451564261,-0.15835407481779384,-0.03850850232843211,1.355413413857388,1784332754.3034956,None,None,None, None, 1784332754.2659097,1.0914090601018385,apf_waypoint,none,0.0,nan,nan,21.00368619556056,-7.381251330504761,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332754.3714006,73.59026432037354,-200.0,123.5922735932074,0.2,0.864918975778311,7.313732797663157,-0.1111097474071947,-0.17569981593145417,1.3401894622066004,1784332754.377409,None,None,None, None, 1784332754.3423545,1.0556358501337764,apf_waypoint,none,0.0,nan,nan,20.797053746652395,-7.306921654026425,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
1784332754.4765744,73.69543814659119,-200.0,114.96072271448001,0.2,0.8542753547455616,7.353210602080086,-0.06512154825219696,-0.06750471202742413,1.3295879508819868,1784332754.460544,None,None,None, None, 1784332754.4825895,0.9622485761073721,apf_waypoint,none,0.0,nan,nan,20.548508958261614,-7.386850441455916,nan,nan,nan,WEBOTS_UNKNOWN,ekf_on_cluster_on,1,1
